date,game_pk,game_time_utc,team,opponent,home_away,slot,batter_id,batter_name,opp_starter_id,opp_starter_name,bats,opp_throws,stand
2026-09-06,824469,2026-09-06T16:10:00Z,Cincinnati Reds,Milwaukee Brewers,home,1,667472,Dane Myers,690986,Kyle Harrison,R,L,R
2026-09-06,824469,2026-09-06T16:10:00Z,Cincinnati Reds,Milwaukee Brewers,home,2,682829,Elly De La Cruz,690986,Kyle Harrison,S,L,R
2026-09-06,824469,2026-09-06T16:10:00Z,Cincinnati Reds,Milwaukee Brewers,home,3,701398,Sal Stewart,690986,Kyle Harrison,R,L,R
2026-09-06,824469,2026-09-06T16:10:00Z,Cincinnati Reds,Milwaukee Brewers,home,4,663886,Tyler Stephenson,690986,Kyle Harrison,R,L,R
2026-09-06,824469,2026-09-06T16:10:00Z,Cincinnati Reds,Milwaukee Brewers,home,5,553993,Eugenio Suárez,690986,Kyle Harrison,R,L,R
2026-09-06,824469,2026-09-06T16:10:00Z,Cincinnati Reds,Milwaukee Brewers,home,6,668709,JJ Bleday,690986,Kyle Harrison,L,L,L
2026-09-06,824469,2026-09-06T16:10:00Z,Cincinnati Reds,Milwaukee Brewers,home,7,680574,Matt McLain,690986,Kyle Harrison,R,L,R
2026-09-06,824469,2026-09-06T16:10:00Z,Cincinnati Reds,Milwaukee Brewers,home,8,682877,Juan Brito,690986,Kyle Harrison,S,L,R
2026-09-06,824469,2026-09-06T16:10:00Z,Cincinnati Reds,Milwaukee Brewers,home,9,699302,Héctor Rodríguez,690986,Kyle Harrison,L,L,L
2026-09-06,824469,2026-09-06T16:10:00Z,Milwaukee Brewers,Cincinnati Reds,away,1,686217,Sal Frelick,663903,Brady Singer,L,R,L
2026-09-06,824469,2026-09-06T16:10:00Z,Milwaukee Brewers,Cincinnati Reds,away,2,592885,Christian Yelich,663903,Brady Singer,L,R,L
2026-09-06,824469,2026-09-06T16:10:00Z,Milwaukee Brewers,Cincinnati Reds,away,3,694192,Jackson Chourio,663903,Brady Singer,R,R,R
2026-09-06,824469,2026-09-06T16:10:00Z,Milwaukee Brewers,Cincinnati Reds,away,4,641343,Jake Bauers,663903,Brady Singer,L,R,L
2026-09-06,824469,2026-09-06T16:10:00Z,Milwaukee Brewers,Cincinnati Reds,away,5,669003,Garrett Mitchell,663903,Brady Singer,L,R,L
2026-09-06,824469,2026-09-06T16:10:00Z,Milwaukee Brewers,Cincinnati Reds,away,6,668930,Brice Turang,663903,Brady Singer,L,R,L
2026-09-06,824469,2026-09-06T16:10:00Z,Milwaukee Brewers,Cincinnati Reds,away,7,806198,Cooper Pratt,663903,Brady Singer,R,R,R
2026-09-06,824469,2026-09-06T16:10:00Z,Milwaukee Brewers,Cincinnati Reds,away,8,666310,Bo Naylor,663903,Brady Singer,L,R,L
2026-09-06,824469,2026-09-06T16:10:00Z,Milwaukee Brewers,Cincinnati Reds,away,9,666152,David Hamilton,663903,Brady Singer,L,R,L
2026-09-06,823417,2026-09-06T17:10:00Z,Philadelphia Phillies,Atlanta Braves,home,1,656941,Kyle Schwarber,641816,Tyler Mahle,L,R,L
2026-09-06,823417,2026-09-06T17:10:00Z,Philadelphia Phillies,Atlanta Braves,home,2,607208,Trea Turner,641816,Tyler Mahle,R,R,R
2026-09-06,823417,2026-09-06T17:10:00Z,Philadelphia Phillies,Atlanta Braves,home,3,547180,Bryce Harper,641816,Tyler Mahle,L,R,L
2026-09-06,823417,2026-09-06T17:10:00Z,Philadelphia Phillies,Atlanta Braves,home,4,650333,Luis Arraez,641816,Tyler Mahle,L,R,L
2026-09-06,823417,2026-09-06T17:10:00Z,Philadelphia Phillies,Atlanta Braves,home,5,664761,Alec Bohm,641816,Tyler Mahle,R,R,R
2026-09-06,823417,2026-09-06T17:10:00Z,Philadelphia Phillies,Atlanta Braves,home,6,681082,Bryson Stott,641816,Tyler Mahle,L,R,L
2026-09-06,823417,2026-09-06T17:10:00Z,Philadelphia Phillies,Atlanta Braves,home,7,669016,Brandon Marsh,641816,Tyler Mahle,L,R,L
2026-09-06,823417,2026-09-06T17:10:00Z,Philadelphia Phillies,Atlanta Braves,home,8,702222,Justin Crawford,641816,Tyler Mahle,L,R,L
2026-09-06,823417,2026-09-06T17:10:00Z,Philadelphia Phillies,Atlanta Braves,home,9,596117,Garrett Stubbs,641816,Tyler Mahle,L,R,L
2026-09-06,823417,2026-09-06T17:10:00Z,Atlanta Braves,Philadelphia Phillies,away,1,686948,Drake Baldwin,605400,Aaron Nola,L,R,L
2026-09-06,823417,2026-09-06T17:10:00Z,Atlanta Braves,Philadelphia Phillies,away,2,660670,Ronald Acuña Jr.,605400,Aaron Nola,R,R,R
2026-09-06,823417,2026-09-06T17:10:00Z,Atlanta Braves,Philadelphia Phillies,away,3,621566,Matt Olson,605400,Aaron Nola,L,R,L
2026-09-06,823417,2026-09-06T17:10:00Z,Atlanta Braves,Philadelphia Phillies,away,4,671739,Michael Harris II,605400,Aaron Nola,L,R,L
2026-09-06,823417,2026-09-06T17:10:00Z,Atlanta Braves,Philadelphia Phillies,away,5,643289,Mauricio Dubón,605400,Aaron Nola,R,R,R
2026-09-06,823417,2026-09-06T17:10:00Z,Atlanta Braves,Philadelphia Phillies,away,6,645277,Ozzie Albies,605400,Aaron Nola,S,R,L
2026-09-06,823417,2026-09-06T17:10:00Z,Atlanta Braves,Philadelphia Phillies,away,7,669221,Sean Murphy,605400,Aaron Nola,R,R,R
2026-09-06,823417,2026-09-06T17:10:00Z,Atlanta Braves,Philadelphia Phillies,away,8,663586,Austin Riley,605400,Aaron Nola,R,R,R
2026-09-06,823417,2026-09-06T17:10:00Z,Atlanta Braves,Philadelphia Phillies,away,9,573262,Mike Yastrzemski,605400,Aaron Nola,L,R,L
2026-09-06,824794,2026-09-06T17:35:00Z,Baltimore Orioles,Boston Red Sox,home,1,677942,Blaze Alexander,801139,Payton Tolle,R,L,R
2026-09-06,824794,2026-09-06T17:35:00Z,Baltimore Orioles,Boston Red Sox,home,2,624413,Pete Alonso,801139,Payton Tolle,R,L,R
2026-09-06,824794,2026-09-06T17:35:00Z,Baltimore Orioles,Boston Red Sox,home,3,691723,Coby Mayo,801139,Payton Tolle,R,L,R
2026-09-06,824794,2026-09-06T17:35:00Z,Baltimore Orioles,Boston Red Sox,home,4,687952,Christian Encarnacion-Strand,801139,Payton Tolle,R,L,R
2026-09-06,824794,2026-09-06T17:35:00Z,Baltimore Orioles,Boston Red Sox,home,5,683002,Gunnar Henderson,801139,Payton Tolle,L,L,L
2026-09-06,824794,2026-09-06T17:35:00Z,Baltimore Orioles,Boston Red Sox,home,6,677956,Rece Hinds,801139,Payton Tolle,R,L,R
2026-09-06,824794,2026-09-06T17:35:00Z,Baltimore Orioles,Boston Red Sox,home,7,665750,Leody Taveras,801139,Payton Tolle,S,L,R
2026-09-06,824794,2026-09-06T17:35:00Z,Baltimore Orioles,Boston Red Sox,home,8,665966,Carlos Narváez,801139,Payton Tolle,R,L,R
2026-09-06,824794,2026-09-06T17:35:00Z,Baltimore Orioles,Boston Red Sox,home,9,681297,Colton Cowser,801139,Payton Tolle,L,L,L
2026-09-06,824794,2026-09-06T17:35:00Z,Boston Red Sox,Baltimore Orioles,away,1,701350,Roman Anthony,680694,Kyle Bradish,L,R,L
2026-09-06,824794,2026-09-06T17:35:00Z,Boston Red Sox,Baltimore Orioles,away,2,681508,Mickey Gasper,680694,Kyle Bradish,S,R,L
2026-09-06,824794,2026-09-06T17:35:00Z,Boston Red Sox,Baltimore Orioles,away,3,668939,Adley Rutschman,680694,Kyle Bradish,S,R,L
2026-09-06,824794,2026-09-06T17:35:00Z,Boston Red Sox,Baltimore Orioles,away,4,596115,Trevor Story,680694,Kyle Bradish,R,R,R
2026-09-06,824794,2026-09-06T17:35:00Z,Boston Red Sox,Baltimore Orioles,away,5,686765,Nick Sogard,680694,Kyle Bradish,S,R,L
2026-09-06,824794,2026-09-06T17:35:00Z,Boston Red Sox,Baltimore Orioles,away,6,702332,Caleb Durbin,680694,Kyle Bradish,R,R,R
2026-09-06,824794,2026-09-06T17:35:00Z,Boston Red Sox,Baltimore Orioles,away,7,680776,Jarren Duran,680694,Kyle Bradish,L,R,L
2026-09-06,824794,2026-09-06T17:35:00Z,Boston Red Sox,Baltimore Orioles,away,8,655316,Andruw Monasterio,680694,Kyle Bradish,R,R,R
2026-09-06,824794,2026-09-06T17:35:00Z,Boston Red Sox,Baltimore Orioles,away,9,642201,Eli White,680694,Kyle Bradish,R,R,R
2026-09-06,823336,2026-09-06T17:35:00Z,Pittsburgh Pirates,Los Angeles Angels,home,1,804606,Konnor Griffin,700712,Walbert Ureña,R,R,R
2026-09-06,823336,2026-09-06T17:35:00Z,Pittsburgh Pirates,Los Angeles Angels,home,2,664040,Brandon Lowe,700712,Walbert Ureña,L,R,L
2026-09-06,823336,2026-09-06T17:35:00Z,Pittsburgh Pirates,Los Angeles Angels,home,3,668804,Bryan Reynolds,700712,Walbert Ureña,S,R,L
2026-09-06,823336,2026-09-06T17:35:00Z,Pittsburgh Pirates,Los Angeles Angels,home,4,693304,Nick Gonzales,700712,Walbert Ureña,R,R,R
2026-09-06,823336,2026-09-06T17:35:00Z,Pittsburgh Pirates,Los Angeles Angels,home,5,665833,Oneil Cruz,700712,Walbert Ureña,L,R,L
2026-09-06,823336,2026-09-06T17:35:00Z,Pittsburgh Pirates,Los Angeles Angels,home,6,699013,Esmerlyn Valdez,700712,Walbert Ureña,R,R,R
2026-09-06,823336,2026-09-06T17:35:00Z,Pittsburgh Pirates,Los Angeles Angels,home,7,687462,Spencer Horwitz,700712,Walbert Ureña,L,R,L
2026-09-06,823336,2026-09-06T17:35:00Z,Pittsburgh Pirates,Los Angeles Angels,home,8,694378,Jacob Gonzalez,700712,Walbert Ureña,L,R,L
2026-09-06,823336,2026-09-06T17:35:00Z,Pittsburgh Pirates,Los Angeles Angels,home,9,680779,Henry Davis,700712,Walbert Ureña,R,R,R
2026-09-06,823336,2026-09-06T17:35:00Z,Los Angeles Angels,Pittsburgh Pirates,away,1,687263,Zach Neto,694973,Paul Skenes,R,R,R
2026-09-06,823336,2026-09-06T17:35:00Z,Los Angeles Angels,Pittsburgh Pirates,away,2,545361,Mike Trout,694973,Paul Skenes,R,R,R
2026-09-06,823336,2026-09-06T17:35:00Z,Los Angeles Angels,Pittsburgh Pirates,away,3,685133,Wade Meckler,694973,Paul Skenes,L,R,L
2026-09-06,823336,2026-09-06T17:35:00Z,Los Angeles Angels,Pittsburgh Pirates,away,4,687093,Vaughn Grissom,694973,Paul Skenes,R,R,R
2026-09-06,823336,2026-09-06T17:35:00Z,Los Angeles Angels,Pittsburgh Pirates,away,5,694208,Moisés Ballesteros,694973,Paul Skenes,L,R,L
2026-09-06,823336,2026-09-06T17:35:00Z,Los Angeles Angels,Pittsburgh Pirates,away,6,695681,Christian Moore,694973,Paul Skenes,R,R,R
