date,game_pk,game_time_utc,team,opponent,home_away,slot,batter_id,batter_name,opp_starter_id,opp_starter_name,bats,opp_throws,stand
2026-08-20,824474,2026-08-20T16:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,1,682829,Elly De La Cruz,700241,Michael McGreevy,S,R,L
2026-08-20,824474,2026-08-20T16:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,2,701398,Sal Stewart,700241,Michael McGreevy,R,R,R
2026-08-20,824474,2026-08-20T16:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,3,668709,JJ Bleday,700241,Michael McGreevy,L,R,L
2026-08-20,824474,2026-08-20T16:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,4,663886,Tyler Stephenson,700241,Michael McGreevy,R,R,R
2026-08-20,824474,2026-08-20T16:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,5,680574,Matt McLain,700241,Michael McGreevy,R,R,R
2026-08-20,824474,2026-08-20T16:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,6,669911,Michael Toglia,700241,Michael McGreevy,S,R,L
2026-08-20,824474,2026-08-20T16:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,7,667472,Dane Myers,700241,Michael McGreevy,R,R,R
2026-08-20,824474,2026-08-20T16:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,8,699302,Héctor Rodríguez,700241,Michael McGreevy,L,R,L
2026-08-20,824474,2026-08-20T16:40:00Z,Cincinnati Reds,St. Louis Cardinals,home,9,663647,Ke'Bryan Hayes,700241,Michael McGreevy,R,R,R
2026-08-20,824474,2026-08-20T16:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,1,802139,JJ Wetherholt,663903,Brady Singer,L,R,L
2026-08-20,824474,2026-08-20T16:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,2,671056,Iván Herrera,663903,Brady Singer,R,R,R
2026-08-20,824474,2026-08-20T16:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,3,676475,Alec Burleson,663903,Brady Singer,L,R,L
2026-08-20,824474,2026-08-20T16:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,4,691023,Jordan Walker,663903,Brady Singer,R,R,R
2026-08-20,824474,2026-08-20T16:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,5,695491,Joshua Báez,663903,Brady Singer,R,R,R
2026-08-20,824474,2026-08-20T16:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,6,701675,Nathan Church,663903,Brady Singer,L,R,L
2026-08-20,824474,2026-08-20T16:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,7,663494,Bryan Torres,663903,Brady Singer,L,R,L
2026-08-20,824474,2026-08-20T16:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,8,691458,Blaze Jordan,663903,Brady Singer,R,R,R
2026-08-20,824474,2026-08-20T16:40:00Z,St. Louis Cardinals,Cincinnati Reds,away,9,699625,Jimmy Crooks,663903,Brady Singer,L,R,L
2026-08-20,824395,2026-08-20T17:10:00Z,Cleveland Guardians,San Francisco Giants,home,1,680757,Steven Kwan,694738,Landen Roupp,L,R,L
2026-08-20,824395,2026-08-20T17:10:00Z,Cleveland Guardians,San Francisco Giants,home,2,683953,Travis Bazzana,694738,Landen Roupp,L,R,L
2026-08-20,824395,2026-08-20T17:10:00Z,Cleveland Guardians,San Francisco Giants,home,3,608070,José Ramírez,694738,Landen Roupp,S,R,L
2026-08-20,824395,2026-08-20T17:10:00Z,Cleveland Guardians,San Francisco Giants,home,4,663993,Nathaniel Lowe,694738,Landen Roupp,L,R,L
2026-08-20,824395,2026-08-20T17:10:00Z,Cleveland Guardians,San Francisco Giants,home,5,694197,Angel Genao,694738,Landen Roupp,S,R,L
2026-08-20,824395,2026-08-20T17:10:00Z,Cleveland Guardians,San Francisco Giants,home,6,682657,Angel Martínez,694738,Landen Roupp,S,R,L
